3/6/76,20:54:04,5.1,14.58,-91.07,33,"117 km al ESTE de CD HIDALGO, CHIS",3/7/76,2:54:04,revisado
3/9/76,1:42:30,5.2,14.25,-90.55,33,"179 km al SURESTE de CD HIDALGO, CHIS",3/9/76,7:42:30,revisado
3/13/76,10:30:41,5.4,14.77,-91.06,5,"118 km al ESTE de CD HIDALGO, CHIS",3/13/76,16:30:41,revisado
3/25/76,17:05:06,5.1,20.11,-99.13,15,"10 km al ESTE de TLAXCOAPAN, HGO",3/25/76,23:05:06,revisado
4/13/76,14:17:46,5.3,18.54,-104.98,45,"89 km al SUROESTE de CIHUATLAN, JAL",4/13/76,20:17:46,revisado
5/4/76,2:43:27,5.3,13.07,-87.57,33,"526 km al SURESTE de CD HIDALGO, CHIS",5/4/76,8:43:27,revisado
5/31/76,8:49:52,5.1,18.78,-101.05,125,"23 km al NOROESTE de HUETAMO, MICH",5/31/76,14:49:52,revisado
6/7/76,8:26:42,6.5,17.406,-100.682,57,"21 km al NOROESTE de TECPAN, GRO",6/7/76,14:26:42,revisado
6/14/76,7:53:56,5,15.73,-95.2,33,"50 km al SUR de SALINA CRUZ, OAX",6/14/76,13:53:56,revisado
6/22/76,15:45:27,5,17.38,-101.55,40,"29 km al SUR de ZIHUATANEJO, GRO",6/22/76,21:45:27,revisado
7/1/76,6:42:29,5.2,19.83,-109.24,33,"346 km al SUR de CABO SAN LUCAS, BCS",7/1/76,12:42:29,revisado
7/17/76,3:02:14,5.2,18.92,-104.65,33,"36 km al SUR de CIHUATLAN, JAL",7/17/76,9:02:14,revisado
9/2/76,4:20:25,5,13.26,-89.99,81,"281 km al SURESTE de CD HIDALGO, CHIS",9/2/76,10:20:25,revisado
9/5/76,14:11:40,5.5,18.64,-100.93,61,"4 km al NOROESTE de HUETAMO, MICH",9/5/76,20:11:40,revisado
9/19/76,14:58:05,5.5,18,-100.58,42,"41 km al SUR de CD ALTAMIRANO, GRO",9/19/76,20:58:05,revisado
10/28/76,22:48:56,5,14.26,-92.38,33,"52 km al SUROESTE de CD HIDALGO, CHIS",10/29/76,4:48:56,revisado
11/7/76,9:29:55,5,20.58,-105.89,36,"69 km al OESTE de PUERTO VALLARTA, JAL",11/7/76,15:29:55,revisado
12/7/76,6:59:56,5.5,31.98,-114.78,8,"46 km al SURESTE de GPE VICTORIA(KM.43), BC",12/7/76,12:59:56,revisado
12/11/76,11:20:39,5,13.6,-88.89,79,"371 km al SURESTE de CD HIDALGO, CHIS",12/11/76,17:20:39,revisado
12/11/76,17:08:27,5.2,25.89,-110.28,33,"107 km al ESTE de LORETO, BCS",12/11/76,23:08:27,revisado
1/4/77,8:56:51,5.2,16.17,-94.33,33,"47 km al OESTE de ARRIAGA , CHIS",1/4/77,14:56:51,revisado
4/2/77,14:39:03,5.3,16.11,-93.28,236,"14 km al SUR de VILLAFLORES, CHIS",4/2/77,20:39:03,revisado
4/11/77,4:01:23,5.2,13.15,-88.13,10,"466 km al SURESTE de CD HIDALGO, CHIS",4/11/77,10:01:23,revisado
4/18/77,12:56:56,5,18.28,-101.23,91,"52 km al SUROESTE de HUETAMO, MICH",4/18/77,18:56:56,revisado
6/18/77,14:56:20,5.1,14.5,-92.93,33,"85 km al SUROESTE de TAPACHULA, CHIS",6/18/77,20:56:20,revisado
8/19/77,20:46:11,5.7,16.61,-86.85,14,"260 km al SURESTE de CHETUMAL, QR",8/20/77,2:46:11,revisado
8/19/77,21:51:54,5.9,16.7,-86.61,36,"269 km al SURESTE de CHETUMAL, QR",8/20/77,3:51:54,revisado
9/10/77,4:21:03,5.6,13.52,-91.75,78,"135 km al SURESTE de CD HIDALGO, CHIS",9/10/77,10:21:03,revisado
9/17/77,23:44:09,5,13.56,-89.95,108,"268 km al SURESTE de CD HIDALGO, CHIS",9/18/77,5:44:09,revisado
9/21/77,7:15:57,5.7,20.03,-109.15,33,"326 km al SUR de CABO SAN LUCAS, BCS",9/21/77,13:15:57,revisado
11/4/77,6:49:47,5,13.86,-90.59,104,"191 km al SURESTE de CD HIDALGO, CHIS",11/4/77,12:49:47,revisado
11/13/77,20:05:47,5,32.82,-115.47,5,"17 km al NORTE de MEXICALI, BC",11/14/77,2:05:47,revisado
11/20/77,20:50:03,5.2,29.27,-112.97,33,"153 km al NOROESTE de M ALEMAN(LA DOCE), SON",11/21/77,2:50:03,revisado
2/19/78,13:42:43,5.1,13.68,-90.69,74,"192 km al SURESTE de CD HIDALGO, CHIS",2/19/78,19:42:43,revisado
3/18/78,19:39:16,6.6,17.036,-99.745,44,"24 km al NORESTE de ACAPULCO, GRO",3/19/78,1:39:16,revisado
5/5/78,15:03:15,5.5,32.22,-115.32,5,"22 km al SUROESTE de GPE VICTORIA(KM.43), BC",5/5/78,21:03:15,revisado
5/30/78,5:15:41,5,24.81,-109.06,10,"103 km al SUROESTE de GUASAVE, SIN",5/30/78,11:15:41,revisado
5/30/78,19:07:21,6.5,12.759,-87.287,49,"567 km al SURESTE de CD HIDALGO, CHIS",5/31/78,1:07:21,revisado
7/17/78,21:03:43,5,14.5,-93.36,33,"116 km al SUROESTE de MAPASTEPEC, CHIS",7/18/78,3:03:43,revisado
7/29/78,8:37:28,5,14.6,-90.73,33,"153 km al ESTE de CD HIDALGO, CHIS",7/29/78,14:37:28,revisado
8/18/78,9:35:31,5.5,15.13,-92.51,33,"5 km al OESTE de HUIXTLA, CHIS",8/18/78,15:35:31,revisado
8/26/78,19:10:28,5.2,14.93,-113.07,33,"941 km al SUROESTE de CABO SAN LUCAS, BCS",8/27/78,1:10:28,revisado
9/5/78,19:01:00,5,13.93,-93.01,220,"124 km al SUROESTE de CD HIDALGO, CHIS",9/6/78,1:01:00,revisado
10/17/78,14:16:49,5.1,13.76,-89.7,116,"283 km al SURESTE de CD HIDALGO, CHIS",10/17/78,20:16:49,revisado
10/22/78,8:06:56,5.2,15.5,-104.81,33,"385 km al SUROESTE de LA MIRA, MICH",10/22/78,14:06:56,revisado
10/22/78,8:17:14,5.2,15.31,-104.49,33,"379 km al SUROESTE de LA MIRA, MICH",10/22/78,14:17:14,revisado
10/26/78,5:34:56,5,18.53,-108.59,33,"421 km al SUROESTE de PUERTO VALLARTA, JAL",10/26/78,11:34:56,revisado
10/31/78,0:30:33,5,13.77,-91.08,60,"153 km al SURESTE de CD HIDALGO, CHIS",10/31/78,6:30:33,revisado
11/26/78,1:44:02,5.1,27.99,-111.51,15,"61 km al OESTE de H GUAYMAS, SON",11/26/78,7:44:02,revisado
11/29/78,8:37:40,5.4,30.18,-113.96,15,"126 km al SURESTE de SAN FELIPE, BC",11/29/78,14:37:40,revisado
11/29/78,13:52:50,7.6,16.013,-96.586,23,"32 km al NOROESTE de S PEDRO POCHUTLA, OAX",11/29/78,19:52:50,revisado
11/29/78,14:04:45,5.3,15.74,-96.83,33,"29 km al SURESTE de PUERTO ESCONDIDO, OAX",11/29/78,20:04:45,revisado
11/29/78,14:49:48,5.7,16.19,-96.63,22,"16 km al SUR de MIAHUATLAN, OAX",11/29/78,20:49:48,revisado
11/29/78,17:06:26,5,15.86,-96.36,33,"17 km al NORESTE de S PEDRO POCHUTLA, OAX",11/29/78,23:06:26,revisado
11/30/78,4:22:40,5.1,15.77,-97.12,19,"12 km al SUROESTE de PUERTO ESCONDIDO, OAX",11/30/78,10:22:40,revisado
12/6/78,8:26:53,5.7,13.56,-92.46,33,"128 km al SUROESTE de CD HIDALGO, CHIS",12/6/78,14:26:53,revisado
12/7/78,7:36:00,5.1,18.03,-101.79,106,"45 km al ESTE de LAS GUACAMAYAS, MICH",12/7/78,13:36:00,revisado
12/10/78,20:07:39,5.3,15.49,-101.15,33,"199 km al SUROESTE de TECPAN, GRO",12/11/78,2:07:39,revisado
12/18/78,1:59:19,5.2,19.61,-108.98,33,"376 km al SUR de CABO SAN LUCAS, BCS",12/18/78,7:59:19,revisado
12/28/78,13:47:55,5.4,15.04,-96.76,33,"84 km al SUROESTE de S PEDRO POCHUTLA, OAX",12/28/78,19:47:55,revisado
1/2/79,8:20:00,5,14.37,-93.04,96,"102 km al SUROESTE de CD HIDALGO, CHIS",1/2/79,14:20:00,revisado
1/6/79,5:51:31,5.3,18.08,-103.04,36,"75 km al OESTE de LA MIRA, MICH",1/6/79,11:51:31,revisado
1/9/79,22:29:19,5.2,15.34,-96.8,38,"57 km al SUROESTE de S PEDRO POCHUTLA, OAX",1/10/79,4:29:19,revisado
1/10/79,7:24:15,5.7,16.49,-93.99,116,"30 km al NOROESTE de ARRIAGA , CHIS",1/10/79,13:24:15,revisado
1/10/79,15:28:18,5,15.88,-94.38,108,"65 km al SUROESTE de ARRIAGA , CHIS",1/10/79,21:28:18,revisado
1/11/79,21:59:00,5.5,14.11,-91.9,75,"68 km al SURESTE de CD HIDALGO, CHIS",1/12/79,3:59:00,revisado
1/26/79,4:04:31,6.6,17.397,-100.895,23,"34 km al NOROESTE de TECPAN, GRO",1/26/79,10:04:31,revisado
1/26/79,6:04:29,5,17.14,-101.43,38,"47 km al SUROESTE de PETATLAN, GRO",1/26/79,12:04:29,revisado
1/26/79,11:10:31,6,17,-101.99,33,"85 km al SUROESTE de ZIHUATANEJO, GRO",1/26/79,17:10:31,revisado
1/26/79,14:17:33,5.5,17.2,-101.23,13,"38 km al SUR de PETATLAN, GRO",1/26/79,20:17:33,revisado
1/27/79,20:22:48,5.2,16.4,-98.48,38,"32 km al SUR de OMETEPEC, GRO",1/28/79,2:22:48,revisado
1/29/79,12:21:45,5.3,17.24,-101.2,18,"34 km al SUR de PETATLAN, GRO",1/29/79,18:21:45,revisado
1/29/79,12:29:30,5.2,17.21,-101.22,33,"37 km al SUR de PETATLAN, GRO",1/29/79,18:29:30,revisado
2/22/79,16:53:21,5.5,27.59,-112.41,33,"31 km al NOROESTE de SANTA ROSALIA, BCS",2/22/79,22:53:21,revisado
2/28/79,14:10:17,5,17.39,-101.1,73,"25 km al SURESTE de PETATLAN, GRO",2/28/79,20:10:17,revisado
3/2/79,13:06:11,5,18.62,-109.73,33,"473 km al SUR de CABO SAN LUCAS, BCS",3/2/79,19:06:11,revisado
3/14/79,5:07:15,7.4,17.75,-101.263,25,"24 km al NORTE de PETATLAN, GRO",3/14/79,11:07:15,revisado
3/14/79,9:35:41,5.2,17.41,-101.36,26,"17 km al SUROESTE de PETATLAN, GRO",3/14/79,15:35:41,revisado
3/18/79,14:12:35,6,17.58,-100.83,36,"45 km al NOROESTE de TECPAN, GRO",3/18/79,20:12:35,revisado
3/19/79,18:27:46,5.1,17.13,-101.84,26,"65 km al SUROESTE de ZIHUATANEJO, GRO",3/20/79,0:27:46,revisado
3/22/79,6:23:06,5.5,17.37,-102.14,33,"65 km al SUR de CD LAZARO CARDENAS, MICH",3/22/79,12:23:06,revisado
3/23/79,11:21:58,5.1,26.55,-110.89,33,"75 km al NORESTE de LORETO, BCS",3/23/79,17:21:58,revisado
3/23/79,12:12:04,5.2,27.15,-110.74,33,"73 km al SUROESTE de PUEBLO YAQUI, SON",3/23/79,18:12:04,revisado
3/30/79,18:28:30,5.9,14.56,-92.72,96,"63 km al OESTE de CD HIDALGO, CHIS",3/31/79,0:28:30,revisado
4/1/79,21:46:00,5,15.66,-96.73,11,"30 km al SUROESTE de S PEDRO POCHUTLA, OAX",4/2/79,3:46:00,revisado
4/30/79,0:00:52,5.6,17.04,-102.08,36,"87 km al SUROESTE de ZIHUATANEJO, GRO",4/30/79,6:00:52,revisado
6/4/79,0:26:43,5.6,15.48,-93.9,33,"69 km al SUR de TONALA, CHIS",6/4/79,6:26:43,revisado
6/22/79,0:30:57,6.9,17.014,-94.605,115,"49 km al NORESTE de MATIAS ROMERO, OAX",6/22/79,6:30:57,revisado
8/26/79,15:01:10,5.3,18.26,-102.34,33,"25 km al NORTE de LA MIRA, MICH",8/26/79,21:01:10,revisado
10/1/79,8:14:16,6,15.67,-92.93,100,"26 km al NORTE de MAPASTEPEC, CHIS",10/1/79,14:14:16,revisado
10/8/79,0:00:23,5,24.28,-108.89,15,"132 km al SUROESTE de NAVOLATO, SIN",10/8/79,6:00:23,revisado
10/9/79,1:49:30,5,14.48,-90.12,33,"220 km al ESTE de CD HIDALGO, CHIS",10/9/79,7:49:30,revisado
10/9/79,21:45:49,5,14.1,-92.27,33,"65 km al SUR de CD HIDALGO, CHIS",10/10/79,3:45:49,revisado
10/15/79,17:17:00,6.5,32.784,-115.657,14,"19 km al NOROESTE de SANTA ISABEL, BC",10/15/79,23:17:00,revisado
10/15/79,19:00:13,5.1,32.91,-115.53,5,"28 km al NORTE de MEXICALI, BC",10/16/79,1:00:13,revisado
10/16/79,0:19:48,5.5,32.93,-115.54,9,"30 km al NORTE de MEXICALI, BC",10/16/79,6:19:48,revisado
10/16/79,17:16:38,5.2,32.65,-115.34,22,"12 km al ESTE de MEXICALI, BC",10/16/79,23:16:38,revisado
10/20/79,10:02:03,5.3,15.83,-95.53,33,"53 km al SUROESTE de SALINA CRUZ, OAX",10/20/79,16:02:03,revisado
10/21/79,23:42:13,5.7,15.36,-99.75,33,"163 km al SUR de SAN MARCOS, GRO",10/22/79,5:42:13,revisado
10/27/79,8:36:00,6.8,13.855,-90.857,64,"167 km al SURESTE de CD HIDALGO, CHIS",10/27/79,14:36:00,revisado
10/27/79,15:43:26,6.8,13.782,-90.754,65,"180 km al SURESTE de CD HIDALGO, CHIS",10/27/79,21:43:26,revisado
11/5/79,10:00:04,5,13.68,-91.44,63,"134 km al SURESTE de CD HIDALGO, CHIS",11/5/79,16:00:04,revisado
11/17/79,10:50:34,5.2,16.61,-98.09,33,"30 km al NORTE de PINOTEPA NACIONAL, OAX",11/17/79,16:50:34,revisado
11/25/79,16:14:54,6.3,13.58,-91.69,33,"131 km al SURESTE de CD HIDALGO, CHIS",11/25/79,22:14:54,revisado
12/13/79,12:11:09,5,15.45,-97.57,33,"64 km al SUR de RIO GRANDE, OAX",12/13/79,18:11:09,revisado
1/4/80,6:46:42,5,17.07,-101.58,40,"61 km al SUROESTE de PETATLAN, GRO",1/4/80,12:46:42,revisado
1/7/80,12:53:28,5,17.24,-105.15,10,"219 km al SUROESTE de MANZANILLO, COL",1/7/80,18:53:28,revisado
1/30/80,12:48:06,5.2,15.53,-93.53,90,"38 km al SUROESTE de PIJIJIAPAN, CHIS",1/30/80,18:48:06,revisado
3/4/80,0:25:39,5.2,13.03,-88.37,73,"447 km al SURESTE de CD HIDALGO, CHIS",3/4/80,6:25:39,revisado
5/18/80,1:09:23,5.3,13.58,-90.97,33,"176 km al SURESTE de CD HIDALGO, CHIS",5/18/80,7:09:23,revisado
5/18/80,20:34:27,5,17.03,-102.17,33,"95 km al SUROESTE de ZIHUATANEJO, GRO",5/19/80,2:34:27,revisado
6/6/80,21:51:36,5.5,16.24,-98.29,33,"28 km al SUROESTE de PINOTEPA NACIONAL, OAX",6/7/80,3:51:36,revisado
6/8/80,21:28:18,6.4,32.22,-114.99,5,"13 km al SURESTE de GPE VICTORIA(KM.43), BC",6/9/80,3:28:18,revisado
6/10/80,20:38:25,5,13.62,-91.22,33,"154 km al SURESTE de CD HIDALGO, CHIS",6/11/80,2:38:25,revisado
6/12/80,19:04:36,5,26.09,-109.89,15,"74 km al OESTE de AHOME, SIN",6/13/80,1:04:36,revisado
7/19/80,18:24:04,5.5,16.35,-91.95,64,"5 km al NORESTE de LAS MARGARITAS, CHIS",7/20/80,0:24:04,revisado
7/30/80,22:57:26,5.4,15.75,-97.37,12,"30 km al SUR de RIO GRANDE, OAX",7/31/80,4:57:26,revisado
8/3/80,18:22:46,5.1,15.67,-95.92,16,"25 km al SURESTE de CRUCECITA, OAX",8/4/80,0:22:46,revisado
8/5/80,14:26:11,5,14.88,-105.12,10,"459 km al SUROESTE de LA MIRA, MICH",8/5/80,20:26:11,revisado
8/8/80,23:45:11,6.5,15.879,-88.505,24,"291 km al SUR de CHETUMAL, QR",8/9/80,5:45:11,revisado
8/29/80,2:57:55,5,30.21,-113.21,15,"115 km al SUROESTE de H CABORCA, SON",8/29/80,8:57:55,revisado
8/29/80,22:17:22,5.2,29.6,-113.48,15,"177 km al SUROESTE de H CABORCA, SON",8/30/80,4:17:22,revisado
9/2/80,4:28:05,5.3,14.7,-88.5,33,"393 km al ESTE de CD HIDALGO, CHIS",9/2/80,10:28:05,revisado
9/2/80,10:26:36,5,13.62,-91.41,60,"142 km al SURESTE de CD HIDALGO, CHIS",9/2/80,16:26:36,revisado
9/20/80,16:48:55,5.1,14.99,-93.5,33,"82 km al SUROESTE de MAPASTEPEC, CHIS",9/20/80,22:48:55,revisado
9/20/80,20:11:33,5.2,29.69,-113.58,15,"178 km al SUROESTE de H CABORCA, SON",9/21/80,2:11:33,revisado
10/24/80,8:53:36,7.1,18.174,-98.222,65,"19 km al OESTE de ACATLAN DE OSORIO, PUE",10/24/80,14:53:36,revisado
11/1/80,16:52:22,6.1,19.09,-107.33,33,"277 km al SUROESTE de PUERTO VALLARTA, JAL",11/1/80,22:52:22,revisado
11/3/80,14:48:54,5,15.14,-95.13,33,"115 km al SUR de SALINA CRUZ, OAX",11/3/80,20:48:54,revisado
11/4/80,10:21:17,5.4,13.76,-91.31,83,"136 km al SURESTE de CD HIDALGO, CHIS",11/4/80,16:21:17,revisado
12/29/80,16:10:18,5.2,16.86,-98.14,33,"34 km al NORESTE de OMETEPEC, GRO",12/29/80,22:10:18,revisado
12/31/80,21:29:34,5.2,16.52,-94.48,134,"38 km al ESTE de UNION HIDALGO, OAX",1/1/81,3:29:34,revisado
1/1/81,11:29:49,5.5,15.83,-99.09,33,"111 km al SURESTE de SAN MARCOS, GRO",1/1/81,17:29:49,revisado
1/15/81,19:14:57,5.6,15.35,-93.41,33,"43 km al SUROESTE de PIJIJIAPAN, CHIS",1/16/81,1:14:57,revisado
2/13/81,19:18:04,5,14.7,-95.5,10,"136 km al SURESTE de CRUCECITA, OAX",2/14/81,1:18:04,revisado
3/10/81,7:27:22,5,13.16,-89.09,90,"371 km al SURESTE de CD HIDALGO, CHIS",3/10/81,13:27:22,revisado
3/28/81,15:55:53,5,15.66,-96.69,20,"26 km al SUROESTE de S PEDRO POCHUTLA, OAX",3/28/81,21:55:53,revisado
3/31/81,23:37:19,5.4,15.97,-98.48,33,"61 km al SUROESTE de PINOTEPA NACIONAL, OAX",4/1/81,5:37:19,revisado
6/1/81,9:12:46,6,18.73,-107.03,33,"266 km al OESTE de CIHUATLAN, JAL",6/1/81,15:12:46,revisado
6/19/81,21:49:56,5,15.65,-98.83,15,"113 km al SUROESTE de PINOTEPA NACIONAL, OAX",6/20/81,3:49:56,revisado
7/3/81,23:30:50,5,17.56,-96.82,85,"51 km al NORTE de STA MARIA ATZOMPA, OAX",7/4/81,5:30:50,revisado
7/21/81,3:14:16,5.1,15.91,-98.66,33,"81 km al SUROESTE de PINOTEPA NACIONAL, OAX",7/21/81,9:14:16,revisado
7/21/81,3:15:00,5.7,15.1,-99.2,40,"184 km al SUROESTE de PINOTEPA NACIONAL, OAX",7/21/81,9:15:00,revisado
7/21/81,4:22:41,5.3,15.43,-98.93,33,"138 km al SUROESTE de PINOTEPA NACIONAL, OAX",7/21/81,10:22:41,revisado
7/25/81,23:14:21,6.5,17.79,-102.01,21,"28 km al SURESTE de CD LAZARO CARDENAS, MICH",7/26/81,5:14:21,revisado
8/1/81,5:19:48,5,16.24,-100.51,33,"96 km al SUROESTE de ACAPULCO, GRO",8/1/81,11:19:48,revisado
9/17/81,3:50:30,5.4,16.7,-99.48,8,"14 km al SUROESTE de SAN MARCOS, GRO",9/17/81,9:50:30,revisado
9/27/81,7:32:36,5,14.83,-91.77,150,"44 km al NORESTE de CD HIDALGO, CHIS",9/27/81,13:32:36,revisado
10/2/81,17:01:20,5.2,18.21,-101.67,33,"61 km al NORESTE de LAS GUACAMAYAS, MICH",10/2/81,23:01:20,revisado
10/8/81,22:09:37,5.1,23.92,-108.8,9,"133 km al NORESTE de SAN JOSE DEL CABO, BCS",10/9/81,4:09:37,revisado
10/21/81,18:04:42,5.1,16,-102.6,5,"213 km al SUROESTE de ZIHUATANEJO, GRO",10/22/81,0:04:42,revisado
10/24/81,21:22:16,7.3,18.088,-102.061,21,"18 km al NORESTE de LAS GUACAMAYAS, MICH",10/25/81,3:22:16,revisado
11/1/81,17:18:41,5.5,17.96,-101.31,33,"43 km al NORESTE de ZIHUATANEJO, GRO",11/1/81,23:18:41,revisado
11/7/81,16:02:51,5.2,15.06,-90.5,200,"179 km al ESTE de CACAHOATAN, CHIS",11/7/81,22:02:51,revisado
1/1/82,21:30:41,6.1,15.93,-100.88,25,"145 km al SUR de TECPAN, GRO",1/2/82,3:30:41,revisado
1/2/82,1:05:50,6,16.44,-100.29,33,"63 km al SUROESTE de ACAPULCO, GRO",1/2/82,7:05:50,revisado
1/11/82,23:48:17,6,13.18,-87.59,4,"520 km al SURESTE de CD HIDALGO, CHIS",1/12/82,5:48:17,revisado
2/2/82,3:28:33,5.3,25.8,-109.55,9,"40 km al SUROESTE de AHOME, SIN",2/2/82,9:28:33,revisado
2/7/82,13:18:17,5.6,29.03,-113.03,9,"153 km al OESTE de M ALEMAN(LA DOCE), SON",2/7/82,19:18:17,revisado
2/20/82,15:50:54,5.1,24.75,-109.01,9,"106 km al SUROESTE de GUASAVE, SIN",2/20/82,21:50:54,revisado
3/1/82,13:00:04,5.1,16.25,-92.81,233,"28 km al SUROESTE de VENUSTIANO CARRANZA, CHIS",3/1/82,19:00:04,revisado
3/4/82,5:41:02,6,13.24,-88.91,76,"384 km al SURESTE de CD HIDALGO, CHIS",3/4/82,11:41:02,revisado
3/16/82,0:41:03,5,15.34,-93.95,25,"85 km al SUR de TONALA, CHIS",3/16/82,6:41:03,revisado
4/6/82,13:56:53,6.7,14.276,-92.074,45,"45 km al SUR de CD HIDALGO, CHIS",4/6/82,19:56:53,revisado
4/18/82,4:42:12,5.2,14.37,-91.92,90,"42 km al SURESTE de CD HIDALGO, CHIS",4/18/82,10:42:12,revisado
4/26/82,21:15:20,5,14.53,-87.59,334,"446 km al SUR de CHETUMAL, QR",4/27/82,3:15:20,revisado
5/3/82,19:09:32,5,13.1,-88.38,75,"443 km al SURESTE de CD HIDALGO, CHIS",5/4/82,1:09:32,revisado
5/28/82,20:22:09,5.3,17.01,-95.19,90,"22 km al NOROESTE de MATIAS ROMERO, OAX",5/29/82,2:22:09,revisado
6/7/82,0:52:33,6.9,16.424,-98.253,6,"23 km al NOROESTE de PINOTEPA NACIONAL, OAX",6/7/82,6:52:33,revisado
6/7/82,4:59:40,7,16.516,-98.339,19,"20 km al SURESTE de OMETEPEC, GRO",6/7/82,10:59:40,revisado
6/15/82,11:24:15,5,16.32,-98.49,33,"41 km al SUR de OMETEPEC, GRO",6/15/82,17:24:15,revisado
6/19/82,0:21:59,7.3,13.346,-89.368,74,"335 km al SURESTE de CD HIDALGO, CHIS",6/19/82,6:21:59,revisado
6/19/82,0:24:20,5.9,16,-95.1,5,"23 km al SURESTE de SALINA CRUZ, OAX",6/19/82,6:24:20,revisado
7/11/82,12:02:22,5,27.42,-112.33,9,"11 km al NOROESTE de SANTA ROSALIA, BCS",7/11/82,18:02:22,revisado
7/11/82,14:15:34,5,27.91,-112.11,9,"65 km al NORTE de SANTA ROSALIA, BCS",7/11/82,20:15:34,revisado
7/26/82,4:34:59,5.1,13.39,-89.03,67,"366 km al SURESTE de CD HIDALGO, CHIS",7/26/82,10:34:59,revisado
8/9/82,8:34:13,5,15.9,-98.53,15,"71 km al SUROESTE de PINOTEPA NACIONAL, OAX",8/9/82,14:34:13,revisado
8/16/82,0:32:50,5,13.72,-91.26,100,"143 km al SURESTE de CD HIDALGO, CHIS",8/16/82,6:32:50,revisado
8/17/82,21:58:17,5.2,18.01,-105.77,33,"186 km al SUROESTE de CIHUATLAN, JAL",8/18/82,3:58:17,revisado
8/20/82,15:28:07,5.2,13.87,-91.2,100,"136 km al SURESTE de CD HIDALGO, CHIS",8/20/82,21:28:07,revisado
8/27/82,9:26:48,5,16.69,-98.92,33,"52 km al ESTE de SAN MARCOS, GRO",8/27/82,15:26:48,revisado
9/4/82,20:36:25,5.3,13.42,-91.74,33,"146 km al SURESTE de CD HIDALGO, CHIS",9/5/82,2:36:25,revisado
9/8/82,20:26:14,5.2,15.48,-99.47,25,"146 km al SUR de SAN MARCOS, GRO",9/9/82,2:26:14,revisado
9/22/82,23:30:27,5,16.73,-99.16,33,"26 km al SURESTE de SAN MARCOS, GRO",9/23/82,5:30:27,revisado
9/28/82,21:48:00,5.1,14.62,-89.1,15,"328 km al ESTE de CD HIDALGO, CHIS",9/29/82,3:48:00,revisado
9/28/82,23:50:32,5.5,14.51,-89.05,12,"334 km al ESTE de CD HIDALGO, CHIS",9/29/82,5:50:32,revisado
9/29/82,6:05:47,5.3,22.19,-108.42,9,"164 km al SURESTE de SAN JOSE DEL CABO, BCS",9/29/82,12:05:47,revisado
10/6/82,13:50:47,5,17.19,-101.37,9,"40 km al SUR de PETATLAN, GRO",10/6/82,19:50:47,revisado
10/18/82,6:56:51,5.3,13.53,-90.37,85,"230 km al SURESTE de CD HIDALGO, CHIS",10/18/82,12:56:51,revisado
10/25/82,7:33:13,5.2,15.46,-95.85,4,"46 km al SURESTE de CRUCECITA, OAX",10/25/82,13:33:13,revisado
10/25/82,8:56:26,5.1,17.31,-106.14,33,"271 km al SUROESTE de CIHUATLAN, JAL",10/25/82,14:56:26,revisado
10/25/82,9:55:10,5.2,18.74,-106.65,33,"226 km al OESTE de CIHUATLAN, JAL",10/25/82,15:55:10,revisado
10/27/82,1:41:03,5.1,13.49,-89.33,72,"332 km al SURESTE de CD HIDALGO, CHIS",10/27/82,7:41:03,revisado
10/28/82,6:45:18,5,13.85,-91.92,33,"95 km al SURESTE de CD HIDALGO, CHIS",10/28/82,12:45:18,revisado
10/28/82,18:47:20,5,17.25,-95.12,158,"43 km al NORTE de MATIAS ROMERO, OAX",10/29/82,0:47:20,revisado
10/31/82,0:03:08,5.3,14.01,-90.75,80,"168 km al SURESTE de CD HIDALGO, CHIS",10/31/82,6:03:08,revisado
11/28/82,14:47:42,5.1,16.34,-98.7,16,"49 km al SUROESTE de OMETEPEC, GRO",11/28/82,20:47:42,revisado
12/8/82,7:02:41,5.1,22.93,-107.26,33,"93 km al SUROESTE de MAZATLAN, SIN",12/8/82,13:02:41,revisado
12/14/82,8:11:51,5.7,16.46,-98.51,16,"27 km al SUROESTE de OMETEPEC, GRO",12/14/82,14:11:51,revisado
12/23/82,21:49:43,5,14.52,-94.63,33,"194 km al SURESTE de SALINA CRUZ, OAX",12/24/82,3:49:43,revisado
1/17/83,11:52:18,5,14.09,-91.66,33,"84 km al SURESTE de CD HIDALGO, CHIS",1/17/83,17:52:18,revisado
1/24/83,2:17:40,6.8,16.165,-95.206,50,"2 km al SUROESTE de SALINA CRUZ, OAX",1/24/83,8:17:40,revisado
1/24/83,3:32:48,5.3,14.93,-95.43,33,"120 km al SURESTE de CRUCECITA, OAX",1/24/83,9:32:48,revisado
1/24/83,6:27:05,5.2,15.94,-95.38,15,"33 km al SUROESTE de SALINA CRUZ, OAX",1/24/83,12:27:05,revisado
1/24/83,7:04:07,5.5,15.32,-95.43,33,"90 km al SURESTE de CRUCECITA, OAX",1/24/83,13:04:07,revisado
1/31/83,16:54:52,5,15.9,-95.38,33,"37 km al SUROESTE de SALINA CRUZ, OAX",1/31/83,22:54:52,revisado
2/5/83,17:41:01,5.5,15.65,-95.5,15,"67 km al SUROESTE de SALINA CRUZ, OAX",2/5/83,23:41:01,revisado
2/7/83,5:54:44,5.5,16.45,-98.53,33,"29 km al SUROESTE de OMETEPEC, GRO",2/7/83,11:54:44,revisado
